"","SealID","Segment","d13C","d15N","Nubbin","WhiskerRow","WhiskerColumn","LengthRecovery","DistanceFromTip","DeploymentDate","RecoveryDate","X","Linf","k","DateWhenSegmentGrew","DeploymentDuration","SealDate","SevenDayAvg_d13C","SevenDayAvg_d15N","Lat","Lon","DaysSinceDeployment","Lon360","FiveDayDriftRate","ReprState"
"105","5624",6,-17.54,13.42,"yes",3,2,7.6,4.5,2015-05-27,2016-01-25,"",9.83,0.0061046804472718,2015-09-04,243,"5624-2015-09-04",-17.54,13.42,46.3903451327275,-159.398098555597,100.265313027951,-159.398098555597,-0.155014285714286,"Pregnant"
"106","5624",7,-17.69,13.58,"yes",3,2,7.6,4,2015-05-27,2016-01-25,"",9.83,0.0061046804472718,2015-08-20,243,"5624-2015-08-20",-17.69,13.58,46.0339154287464,-159.884877537532,85.5772776821035,-159.884877537532,-0.164201139546728,"Pregnant"
"107","5624",8,-17.82,13.53,"yes",3,2,7.6,3.5,2015-05-27,2016-01-25,"",9.83,0.0061046804472718,2015-08-07,243,"5624-2015-08-07",-17.82,13.53,46.8056532200464,-159.63038970413,72.0985646676521,-159.63038970413,-0.253731934731935,"Pregnant"
"108","5624",9,-17.67,13.56,"yes",3,2,7.6,3,2015-05-27,2016-01-25,"",9.83,0.0061046804472718,2015-07-25,243,"5624-2015-07-25",-17.67,13.56,48.9926461359946,-153.786282090838,59.6450975151526,-153.786282090838,-0.160042857142857,"Pregnant"
"109","5624",10,-17.58,13.87,"yes",3,2,7.6,2.5,2015-05-27,2016-01-25,"",9.83,0.0061046804472718,2015-07-14,243,"5624-2015-07-14",-17.58,13.87,50.2733532274127,-144.754678700705,48.0718721963024,-144.754678700705,-0.269510822510823,"Pregnant"
"110","5624",11,-17.99,14.4,"yes",3,2,7.6,1.7,2015-05-27,2016-01-25,"",9.83,0.0061046804472718,2015-06-27,243,"5624-2015-06-27",-17.99,14.4,46.7271710282526,-131.228482443733,31.1036772914479,-131.228482443733,-0.367416666666667,"Pregnant"
"111","5974",1,-17.19,15.73,"yes",4,1,12.7,11.6,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-12-11,230,"5974-2020-12-11",-17.19,15.73,41.42144429,-153.2581404,176.402646377514,-153.2581404,0.134833333333333,"Pregnant"
"112","5974",2,-17.3,15.51,"yes",4,1,12.7,11.3,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-11-30,230,"5974-2020-11-30",-17.3,15.51,41.10863512,-155.7666757,165.45656493538,-155.7666757,0.1092,"Pregnant"
"113","5974",3,-17.32,15.45,"yes",4,1,12.7,11,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-11-20,230,"5974-2020-11-20",-17.32,15.45,42.744370595,-163.5042477,155.519288309468,-163.5042477,0.129,"Pregnant"
"114","5974",4,-17.34,15.17,"yes",4,1,12.7,10.7,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-11-11,230,"5974-2020-11-11",-17.34,15.17,42.77126943,-165.82326205,146.420461060178,-165.82326205,0.0767142857142857,"Pregnant"
"115","5974",5,-17.34,15,"yes",4,1,12.7,10.4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-11-03,230,"5974-2020-11-03",-17.34,15,43.517632335,-165.69394495,138.029539500326,-165.69394495,0.100785714285714,"Pregnant"
"116","5974",6,-17.49,14.99,"yes",4,1,12.7,10,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-10-23,230,"5974-2020-10-23",-17.49,14.99,42.53659604,-167.4033786,127.769196478341,-167.4033786,0.110333333333333,"Pregnant"
"117","5974",7,-17.51,14.32,"yes",4,1,12.7,9.7,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-10-16,230,"5974-2020-10-16",-17.505,14.215,42.540024345,-167.500102,120.667369492548,-167.500102,0.0802727272727273,"Pregnant"
"118","5974",8,-17.5,14.11,"yes",4,1,12.7,9.4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-10-10,230,"5974-2020-10-10",-17.5,14.11,41.24457299,-166.66871535,114.004214697069,-166.66871535,-0.00791666666666668,"Pregnant"
"119","5974",9,-17.56,13.83,"yes",4,1,12.7,9.1,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-10-03,230,"5974-2020-10-03",-17.56,13.83,41.53376606,-167.7906015,107.728677774066,-167.7906015,-0.0661666666666667,"Pregnant"
"120","5974",10,-17.62,13.55,"yes",4,1,12.7,8.7,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-09-25,230,"5974-2020-09-25",-17.63,13.53,42.36309856,-169.3194462,99.8915633190699,-169.3194462,-0.0968769841269841,"Pregnant"
"121","5974",11,-17.64,13.51,"yes",4,1,12.7,8.4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-09-20,230,"5974-2020-09-20",-17.665,13.465,44.80356107,-168.89566275,94.3660137915142,-168.89566275,-0.0862857142857143,"Pregnant"
"122","5974",12,-17.69,13.42,"yes",4,1,12.7,8.1,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-09-15,230,"5974-2020-09-15",-17.69,13.42,45.447347705,-171.83600835,89.1096748593808,-171.83600835,-0.119633333333333,"Pregnant"
"123","5974",13,-17.59,13.35,"yes",4,1,12.7,7.7,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-09-08,230,"5974-2020-09-08",-17.555,13.355,45.832445375,-172.58864125,82.4772452278766,-172.58864125,-0.156632142857143,"Pregnant"
"124","5974",14,-17.52,13.36,"yes",4,1,12.7,7.4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-09-03,230,"5974-2020-09-03",-17.565,13.51,45.24351911,-172.8962934,77.7574481677595,-172.8962934,-0.137635930735931,"Pregnant"
"125","5974",15,-17.61,13.66,"yes",4,1,12.7,7.1,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-30,230,"5974-2020-08-30",-17.6,13.48,44.295488675,-172.86517575,73.2354671184774,-172.86517575,-0.184948484848485,"Pregnant"
"126","5974",16,-17.59,13.3,"yes",4,1,12.7,6.8,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-25,230,"5974-2020-08-25",-17.6,13.345,44.84865438,-173.02604535,68.8953852324188,-173.02604535,-0.2202,"Pregnant"
"127","5974",17,-17.61,13.39,"yes",4,1,12.7,6.5,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-21,230,"5974-2020-08-21",-17.605,13.395,44.51526792,-172.5613089,64.7231326668489,-172.5613089,-0.199339285714286,"Pregnant"
"128","5974",18,-17.6,13.4,"yes",4,1,12.7,6.2,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-17,230,"5974-2020-08-17",-17.575,13.415,44.672621745,-172.1144129,60.7062114234765,-172.1144129,-0.208069444444444,"Pregnant"
"129","5974",19,-17.55,13.43,"yes",4,1,12.7,5.8,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-12,230,"5974-2020-08-12",-17.52,13.425,44.96290105,-170.14954535,55.5728381600121,-170.14954535,-0.184469047619048,"Pregnant"
"130","5974",20,-17.49,13.42,"yes",4,1,12.7,5.5,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-08,230,"5974-2020-08-08",-17.445,13.465,44.865185025,-168.66840765,51.8769692598835,-168.66840765,-0.189888888888889,"Pregnant"
"131","5974",21,-17.4,13.51,"yes",4,1,12.7,5.2,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-08-05,230,"5974-2020-08-05",-17.4,13.565,45.6788538,-165.3133185,48.3035028768634,-165.3133185,-0.203833333333333,"Pregnant"
"132","5974",22,-17.4,13.62,"yes",4,1,12.7,4.8,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-31,230,"5974-2020-07-31",-17.37,13.635,46.30780712,-159.2565001,43.7158269358647,-159.2565001,-0.127008080808081,"Pregnant"
"133","5974",23,-17.34,13.65,"yes",4,1,12.7,4.4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-27,230,"5974-2020-07-27",-17.35,13.635,45.78283696,-158.1579873,39.3152651505448,-158.1579873,-0.154272727272727,"Pregnant"
"134","5974",24,-17.36,13.62,"yes",4,1,12.7,4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-23,230,"5974-2020-07-23",-17.365,13.655,44.696919285,-150.32090175,35.0871504106483,-150.32090175,-0.191473484848485,"Pregnant"
"135","5974",25,-17.37,13.69,"yes",4,1,12.7,3.6,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-19,230,"5974-2020-07-19",-17.37,13.66,44.364765375,-149.33691395,31.0184753035368,-149.33691395,-0.236645454545455,"Pregnant"
"136","5974",26,-17.37,13.63,"yes",4,1,12.7,3.2,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-15,230,"5974-2020-07-15",-17.4233333333333,13.7533333333333,44.15157283,-144.0243039,27.0976507793698,-144.0243039,-0.258160714285714,"Pregnant"
"137","5974",27,-17.43,13.81,"yes",4,1,12.7,2.9,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-12,230,"5974-2020-07-12",-17.45,13.815,43.805599275,-141.70853545,24.2477802995786,-141.70853545,-0.273867857142857,"Pregnant"
"138","5974",28,-17.47,13.82,"yes",4,1,12.7,2.6,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-09,230,"5974-2020-07-09",-17.475,13.59,43.37016635,-141.35959345,21.4712423010364,-141.35959345,-0.305666666666667,"Pregnant"
"139","5974",29,-17.48,13.36,"yes",4,1,12.7,2.2,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-05,230,"5974-2020-07-05",-17.6366666666667,13.98,42.81314277,-136.12262535,17.8769442136448,-136.12262535,-0.174677380952381,"Pregnant"
"140","5974",30,-17.67,14.06,"yes",4,1,12.7,1.8,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-07-02,230,"5974-2020-07-02",-17.715,14.29,41.648037575,-131.95713315,14.3985181956628,-131.95713315,-0.119433333333333,"Pregnant"
"141","5974",31,-17.76,14.52,"yes",4,1,12.7,1.4,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-06-29,230,"5974-2020-06-29",-17.8,14.98,40.758942785,-128.4331433,11.0287260736415,-128.4331433,-0.117083333333333,"Pregnant"
"142","5974",32,-17.84,15.44,"yes",4,1,12.7,0.9,2020-06-18,2021-02-03,"",14.41,0.00926708278042114,2020-06-24,230,"5974-2020-06-24",-17.84,15.44,37.676476865,-125.69634705,6.95928368909767,-125.69634705,0.0737380952380952,"Pregnant"
"143","6118",1,-17.03,15.02,"yes",3,2,9,8,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-11-16,234,"6118-2016-11-16",-17.03,15.02,41.6418124972164,-151.28653952513,159.150329969793,-151.28653952513,0.174520202020202,"Pregnant"
"144","6118",2,-17.14,14.91,"yes",3,2,9,7.5,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-10-24,234,"6118-2016-10-24",-17.14,14.91,42.0597987544566,-152.835528481923,136.282800875927,-152.835528481923,0.144233134920635,"Pregnant"
"145","6118",3,-17.06,14.85,"yes",3,2,9,7.1,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-10-09,234,"6118-2016-10-09",-17.06,14.85,42.7564389592716,-155.014307088842,121.284065454845,-155.014307088842,0.16375,"Pregnant"
"146","6118",4,-17.14,14.85,"yes",3,2,9,6.7,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-09-26,234,"6118-2016-09-26",-17.14,14.85,42.5700335555523,-157.532050060654,108.33983287269,-157.532050060654,-0.086947619047619,"Pregnant"
"147","6118",12,-17.06,14.5,"yes",3,2,9,3,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-07-14,234,"6118-2016-07-14",-17.06,14.5,44.4625203201295,-150.018340884556,34.4703545453951,-150.018340884556,-0.252527777777778,"Pregnant"
"148","6118",13,-17.1,14.42,"yes",3,2,9,2.4,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-07-06,234,"6118-2016-07-06",-17.1,14.42,44.2355925656576,-143.856483014421,26.499107551216,-143.856483014421,-0.2522,"Pregnant"
"149","6118",14,-17.26,14.53,"yes",3,2,9,1.8,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-06-29,234,"6118-2016-06-29",-17.445,14.825,43.1198860433807,-137.697532850646,19.147234384779,-137.697532850646,-0.17831746031746,"Pregnant"
"150","6118",15,-17.63,15.12,"yes",3,2,9,1.5,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-06-25,234,"6118-2016-06-25",-17.63,15.12,41.5876334582323,-134.470553061721,15.6748747521501,-134.470553061721,-0.0936071428571429,"Pregnant"
"151","6118",7,-17.06,14.94,"yes",3,2,9,5.3,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-08-22,234,"6118-2016-08-22",-17.06,14.94,43.2381821576957,-164.213875710493,73.3417291488223,-164.213875710493,-0.222411796536797,"Pregnant"
"152","6118",8,-16.98,14.35,"yes",3,2,9,4.9,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-08-14,234,"6118-2016-08-14",-16.98,14.35,41.873697032625,-163.392426089022,65.3311127565442,-163.392426089022,-0.241531746031746,"Pregnant"
"153","6118",5,-17.17,14.62,"yes",3,2,9,6.3,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-09-14,234,"6118-2016-09-14",-17.17,14.62,42.4617372004432,-161.549913478659,96.9544710981653,-161.549913478659,-0.188666666666667,"Pregnant"
"154","6118",6,-17.08,14.58,"yes",3,2,9,5.8,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-09-02,234,"6118-2016-09-02",-17.08,14.58,42.8480159191812,-164.662271537147,84.4138023347877,-164.662271537147,-0.213125252525253,"Pregnant"
"155","6118",11,-16.99,14.27,"yes",3,2,9,3.5,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-07-21,234,"6118-2016-07-21",-16.99,14.27,43.9391966677664,-154.632338741083,41.6675165243364,-154.632338741083,-0.220933333333333,"Pregnant"
"156","6118",9,-16.97,14.36,"yes",3,2,9,4.4,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-08-05,234,"6118-2016-08-05",-16.97,14.36,41.3206929811009,-160.516511269402,56.1860678117584,-160.516511269402,-0.223005555555556,"Pregnant"
"157","6118",10,-17,14.19,"yes",3,2,9,3.9,2016-06-10,2017-01-30,"",9.83,0.0105631133006435,2016-07-27,234,"6118-2016-07-27",-16.995,14.23,42.781413051394,-157.727958886125,47.8471362338463,-157.727958886125,-0.204638461538462,"Pregnant"
"190","6356",1,-17.4,13.57,"yes",3,2,8.2,7.2,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-11-25,243,"6356-2015-11-25",-17.4,13.57,44.9766241892827,-155.174501583463,178.30258287288,-155.174501583463,0.10855,"Pregnant"
"191","6356",2,-17.52,13.25,"yes",3,2,8.2,6.9,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-11-10,243,"6356-2015-11-10",-17.52,13.25,45.0045461570202,-160.736466486312,163.694583385871,-160.736466486312,0.0615,"Pregnant"
"192","6356",12,-18.03,12.99,"yes",3,2,8.2,3.9,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-08-07,243,"6356-2015-08-07",-18.03,12.99,51.6734508975629,-171.43928397743,68.3502616245465,-171.43928397743,-0.2647875,"Pregnant"
"193","6356",13,-17.98,13.13,"yes",3,2,8.2,3.6,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-07-31,243,"6356-2015-07-31",-17.9366666666667,13.11,51.4272963857802,-170.464426452095,61.6760787046618,-170.464426452095,-0.258625,"Pregnant"
"194","6356",14,-17.94,13.12,"yes",3,2,8.2,3.4,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-07-27,243,"6356-2015-07-27",-17.91,13.1433333333333,51.6237798082268,-170.142839711552,57.4028640177736,-170.142839711552,-0.282485805860806,"Pregnant"
"195","6356",15,-17.89,13.08,"yes",3,2,8.2,3.3,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-07-25,243,"6356-2015-07-25",-17.88,13.2,51.5014899424768,-169.238143645032,55.3158474000157,-169.238143645032,-0.290481746031746,"Pregnant"
"196","6356",16,-17.9,13.23,"yes",3,2,8.2,3.2,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-07-23,243,"6356-2015-07-23",-17.875,13.26,51.5482648172127,-167.106860304203,53.2605495904634,-167.106860304203,-0.296755555555556,"Pregnant"
"197","6356",3,-17.65,13.12,"yes",3,2,8.2,6.6,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-10-28,243,"6356-2015-10-28",-17.65,13.12,44.7152964823325,-160.17723184201,150.511817450827,-160.17723184201,0.0845222222222222,"Pregnant"
"198","6356",4,-17.83,13.03,"yes",3,2,8.2,6.3,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-10-16,243,"6356-2015-10-16",-17.83,13.03,45.6041249582196,-162.587937223448,138.500733520206,-162.587937223448,0.0839861111111111,"Pregnant"
"199","6356",5,-17.95,12.68,"yes",3,2,8.2,6,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-10-05,243,"6356-2015-10-05",-17.95,12.68,47.27723709913,-163.252639480665,127.46994845257,-163.252639480665,-0.133126695526696,"Pregnant"
"200","6356",6,-18.03,12.67,"yes",3,2,8.2,5.7,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-09-25,243,"6356-2015-09-25",-18.03,12.67,50.7381920886712,-167.697466323918,117.271450105599,-167.697466323918,-0.13672987012987,"Pregnant"
"201","6356",7,-18.05,12.55,"yes",3,2,8.2,5.4,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-09-15,243,"6356-2015-09-15",-18.05,12.55,51.5089374991911,-169.015300298713,107.788407865594,-169.015300298713,-0.1223375,"Pregnant"
"202","6356",8,-18,12.81,"yes",3,2,8.2,5.1,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-09-06,243,"6356-2015-09-06",-18,12.81,51.5283490383906,-169.397449127836,98.9269857966789,-169.397449127836,-0.14900617131063,"Pregnant"
"203","6356",10,-18.12,12.56,"yes",3,2,8.2,4.5,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-08-21,243,"6356-2015-08-21",-18.12,12.56,51.345705490164,-173.639335146817,82.7762872880752,-173.639335146817,-0.20997113997114,"Pregnant"
"204","6356",11,-18.05,12.95,"yes",3,2,8.2,4.2,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-08-14,243,"6356-2015-08-14",-18.05,12.95,51.3634539250356,-174.518415407324,75.3710072060233,-174.518415407324,-0.244404166666667,"Pregnant"
"205","6356",19,-17.68,14.25,"yes",3,2,8.2,1.4,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-06-20,243,"6356-2015-06-20",-18.025,13.945,45.6914401113557,-135.816143471176,20.7779503440471,-135.816143471176,-0.327544444444444,"Pregnant"
"206","6356",20,-18.37,13.64,"yes",3,2,8.2,1.1,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-06-16,243,"6356-2015-06-16",-18.37,13.64,43.5510088228617,-133.075254453944,16.0489372962686,-133.075254453944,-0.3565,"Pregnant"
"207","6356",17,-17.85,13.29,"yes",3,2,8.2,3,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-07-19,243,"6356-2015-07-19",-17.82,13.385,52.9001290540328,-163.670409219425,49.2413535462982,-163.670409219425,-0.248737662337662,"Pregnant"
"208","6356",18,-17.79,13.48,"yes",3,2,8.2,2.7,2015-05-31,2016-01-29,"",9.83,0.00739448114954899,2015-07-13,243,"6356-2015-07-13",-17.79,13.48,51.8300039164587,-157.018913233042,43.4280233106624,-157.018913233042,-0.237302380952381,"Pregnant"
"244","6609",1,-17.2,15.74,"yes",4,1,10.3,9,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-12-15,231,"6609-2020-12-15",-17.2,15.74,48.47585543,-141.9833852,180.394298792854,-141.9833852,0.192805555555556,"Pregnant"
"245","6609",2,-17.11,16.01,"yes",4,1,10.3,8.8,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-12-08,231,"6609-2020-12-08",-17.11,16.01,47.817611375,-145.1720382,173.709819002869,-145.1720382,0.181416666666667,"Pregnant"
"246","6609",3,-17.28,15.72,"yes",4,1,10.3,8.5,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-11-29,231,"6609-2020-11-29",-17.28,15.72,47.238021565,-149.73107335,164.117171112804,-149.73107335,0.113916666666667,"Pregnant"
"247","6609",4,-17.3,15.51,"yes",4,1,10.3,8.2,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-11-19,231,"6609-2020-11-19",-17.3,15.51,46.328944525,-155.5129035,154.999605911523,-155.5129035,0.116111111111111,"Pregnant"
"248","6609",5,-17.35,15.24,"yes",4,1,10.3,7.8,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-11-08,231,"6609-2020-11-08",-17.35,15.24,46.95260544,-155.94133705,143.505254226926,-155.94133705,0.102116666666667,"Pregnant"
"249","6609",6,-17.35,14.7,"yes",4,1,10.3,7.5,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-10-31,231,"6609-2020-10-31",-17.35,14.7,46.801702955,-155.8649614,135.332143553642,-155.8649614,0.0535,"Pregnant"
"250","6609",7,-17.4,14.51,"yes",4,1,10.3,7.2,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-10-23,231,"6609-2020-10-23",-17.4,14.51,47.365539265,-158.83588935,127.506439079617,-158.83588935,0.00824999999999999,"Pregnant"
"251","6609",8,-17.46,14.22,"yes",4,1,10.3,6.8,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-10-13,231,"6609-2020-10-13",-17.46,14.22,47.859093425,-159.59513505,117.564094637583,-159.59513505,-0.0857738095238095,"Pregnant"
"252","6609",9,-17.63,14.26,"yes",4,1,10.3,6.5,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-10-06,231,"6609-2020-10-06",-17.63,14.26,48.47957538,-157.46271285,110.444501738639,-157.46271285,-0.10618253968254,"Pregnant"
"253","6609",10,-17.68,14.23,"yes",4,1,10.3,6.1,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-09-27,231,"6609-2020-09-27",-17.68,14.23,47.873317995,-156.82498725,101.360677365903,-156.82498725,-0.207041025641026,"Pregnant"
"254","6609",11,-17.67,14.31,"yes",4,1,10.3,5.8,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-09-20,231,"6609-2020-09-20",-17.67,14.31,47.8092767,-156.771832,94.8303051457306,-156.771832,-0.175050595238095,"Pregnant"
"255","6609",12,-17.68,14.42,"yes",4,1,10.3,5.4,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-09-12,231,"6609-2020-09-12",-17.68,14.42,46.413768945,-157.3247612,86.468496332279,-157.3247612,-0.0761126984126984,"Pregnant"
"256","6609",13,-17.8,14.41,"yes",4,1,10.3,5,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-09-04,231,"6609-2020-09-04",-17.78,14.315,47.289203725,-158.13249645,78.4699664926915,-158.13249645,-0.168171428571429,"Pregnant"
"257","6609",14,-17.76,14.22,"yes",4,1,10.3,4.7,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-08-29,231,"6609-2020-08-29",-17.815,14.195,46.353905115,-157.22425395,72.6911283059529,-157.22425395,-0.176238888888889,"Pregnant"
"258","6609",15,-17.87,14.17,"yes",4,1,10.3,4.4,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-08-24,231,"6609-2020-08-24",-17.87,14.17,46.0108536,-158.14286335,67.0881443984613,-158.14286335,-0.224493795093795,"Pregnant"
"259","6609",16,-18.01,14.36,"yes",4,1,10.3,4,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-08-16,231,"6609-2020-08-16",-18,14.17,45.434922685,-157.74403195,59.8732274669023,-157.74403195,-0.233841391941392,"Pregnant"
"260","6609",17,-17.99,13.98,"yes",4,1,10.3,3.7,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-08-11,231,"6609-2020-08-11",-17.99,13.98,45.126367995,-158.3095222,54.6417052197512,-158.3095222,-0.275776515151515,"Pregnant"
"261","6609",18,-18.07,13.7,"yes",4,1,10.3,3.3,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-08-04,231,"6609-2020-08-04",-18.085,13.76,44.96093441,-158.7925514,47.8898141800115,-158.7925514,-0.309014285714286,"Pregnant"
"262","6609",19,-18.1,13.82,"yes",4,1,10.3,2.9,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-07-29,231,"6609-2020-07-29",-17.92,14.1,46.665100255,-156.22322175,41.3767675189563,-156.22322175,-0.255630952380952,"Pregnant"
"263","6609",20,-17.74,14.38,"yes",4,1,10.3,2.5,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-07-23,231,"6609-2020-07-23",-17.76,14.485,46.432820445,-153.73078335,35.0862430095976,-153.73078335,-0.307046245421245,"Pregnant"
"264","6609",21,-17.78,14.59,"yes",4,1,10.3,2.1,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-07-17,231,"6609-2020-07-17",-17.7,14.56,45.747135955,-149.76232485,29.0035364415083,-149.76232485,-0.171416666666667,"Pregnant"
"265","6609",22,-17.62,14.53,"yes",4,1,10.3,1.7,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-07-11,231,"6609-2020-07-11",-17.62,14.615,45.73029866,-143.7630852,23.1153545858076,-143.7630852,-0.250444444444444,"Pregnant"
"266","6609",23,-17.62,14.7,"yes",4,1,10.3,1.4,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-07-06,231,"6609-2020-07-06",-17.62,14.7,44.336571445,-138.7204216,18.8195797364276,-138.7204216,-0.292207142857143,"Pregnant"
"267","6609",24,-17.89,14.88,"yes",4,1,10.3,0.9,2020-06-18,2021-02-04,"",14.41,0.00543073325326099,2020-06-29,231,"6609-2020-06-29",-17.89,14.88,41.73886966,-132.0688873,11.8754236365027,-132.0688873,-0.168833333333333,"Pregnant"
